MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,YrSold,is_spring,is_or_after_2008,is_good_condition1_a,is_good_condition2_a,totalbath_abv_ground,is_low_neighborhood,is_mid_neighborhood,is_high_neighborhood,is_with_2ndFlr,LocationScore,FireplaceScore,GarageScore,BsmtScore,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,PavedDrive,PoolQC,SaleType,SaleCondition,is_attached_garage
0.6645860383976786,0.4098945178329282,-0.17206399698371364,-0.07183611428306244,1.280685236250437,-0.27383595643790426,-1.0594727315870645,0.28902556311252897,0.7004407748247903,-0.2886528311122454,-0.8925209035676929,-0.2768853079406391,-0.28108478796883557,-0.12024172373467248,-0.8784758288504653,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.31868326571034533,-0.6282690204654877,0.31172464418307205,0.03284429044874903,0.20555730162067995,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,1.6452097110066422,1.495744147347308,0.887144691577631,-0.14969623771302396,-0.05862103817605491,-1.1928446248169435,1.165608413034304,-0.779698348990494,-0.49678728735878297,-0.8724437069020025,0.831067254667622,-0.9269972546090802,0.19480386887689077,0.5927006164915342,1,1,1,1,1,1,1,1,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1
-0.8725627562389217,-0.0020580477882827593,-0.2119523652541647,-0.7951514718918303,-0.5171998069472914,1.1834767634337746,1.072482169965163,-0.5728345802734872,-0.5212061968673681,-0.2886528311122454,0.7850290663480011,0.1426743277076225,-0.1103017861801474,-0.12024172373467248,-0.7528334329778461,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.31868326571034533,1.0734606305339207,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.25153911369144205,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.6144386220786311,-0.6685635386061802,-1.1272118398428062,-0.14969623771302396,-0.05862103817605491,-1.1928446248169435,1.165608413034304,-0.779698348990494,-0.49678728735878297,-0.8724437069020025,-0.9845516771567929,-0.9269972546090802,0.19480386887689077,0.13986334350433174,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,2
-0.8725627562389217,0.12152772189808052,-0.1832888644367049,0.6514792433257054,-0.5171998069472914,1.1172352761668802,0.9755751289855163,0.6868071677522287,-0.9730181828073765,-0.2886528311122454,2.3742869325839213,1.2736611716290234,1.1731583484742365,-0.12024172373467248,0.1913882087315343,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.29676325272497744,1.0734606305339207,1.6503069397927341,1.689127154682475,0.907894937240842,0.18630688506269616,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-1.3676547331070554,1.495744147347308,-1.1272118398428062,-0.14969623771302396,-0.05862103817605491,0.06550302853041005,-0.8579210554913606,-0.779698348990494,2.012933956737491,-0.8724437069020025,0.15449557564094968,-0.9269972546090802,1.3369332248907195,-0.053347226303541204,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.8725627562389217,0.3686992612708071,-0.022833393077428082,-0.7951514718918303,1.280685236250437,-0.20759446917100974,-0.9625656906074178,0.3553224972191456,0.8605489057646961,-0.2886528311122454,-0.7476312975290904,0.03550420338442525,-0.23191998442360717,-0.12024172373467248,-0.8423060482204688,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.31868326571034533,-0.5472342751798016,0.31172464418307205,0.1966010708108406,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.6144386220786311,-0.6685635386061802,-1.1272118398428062,-0.14969623771302396,-0.05862103817605491,0.06550302853041005,-0.8579210554913606,1.282547284209001,-0.49678728735878297,-0.8724437069020025,0.26154362826874994,-0.9269972546090802,0.19480386887689077,-0.512222329597239,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1
-0.8725627562389217,0.28630874814656493,-0.05079533967907594,-0.7951514718918303,-0.5171998069472914,0.09049222353001549,-0.47803048570918427,-0.5728345802734872,1.3759654916671327,0.4740715650376182,-0.8427151014919233,0.7560522733020919,0.5857683271707181,-0.12024172373467248,-0.24074548616368616,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,-0.31868326571034533,-0.14206054875137097,0.31172464418307205,-0.25723914904981315,1.1632904411027192,-0.1307540105868522,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-1.3676547331070554,1.495744147347308,-1.1272118398428062,-0.14969623771302396,-0.05862103817605491,-1.1928446248169435,-0.8579210554913606,1.282547284209001,-0.49678728735878297,-0.8724437069020025,-0.9845516771567929,0.44730817972200954,0.19480386887689077,0.42967919821614076,1,1,1,1,1,1,2,1,2,1,1,4,4,2,2,1,2,1,1,2,1,1,1,1,1
-0.6360783262948293,-0.4140106134094937,0.18292243621713486,-1.518466829500598,-0.5171998069472914,-1.0356130600071909,-1.689368497954768,-0.5728345802734872,-0.39838352107785135,-0.2886528311122454,0.07190053662675462,-0.4479014637755283,-0.7804956871387874,-0.12024172373467248,-1.2458846531446395,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-2.288708171693981,-0.21145358120204893,-1.5495763025809908,-0.7093037657511738,0.31172464418307205,0.3088914344877034,0.508839462456659,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.8919935999782177,1.495744147347308,0.887144691577631,-0.14969623771302396,-0.05862103817605491,-1.1928446248169435,1.165608413034304,-0.779698348990494,-0.49678728735878297,-0.8724437069020025,-1.5540753035556658,-0.9269972546090802,-0.3762608091300236,-0.8382651661480242,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2
0.3098593934815401,-0.4140106134094937,-0.33241924631216013,0.6514792433257054,3.0785702794481655,-1.1680960345409799,1.072482169965163,-0.5728345802734872,-0.20537645912289634,1.0135595525582533,-1.28417561989079,-1.134246302526217,-1.5205553615564362,-0.12024172373467248,-0.7242783430067963,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.31868326571034533,-0.30413003932274324,0.31172464418307205,0.4820057451562002,1.2909881930336577,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.8919935999782177,1.495744147347308,0.887144691577631,-0.14969623771302396,-0.05862103817605491,-1.1928446248169435,-0.8579210554913606,1.282547284209001,-0.49678728735878297,1.1462057575622189,2.64668618649204,-0.9269972546090802,0.19480386887689077,0.661531881985588,1,1,1,1,1,1,1,1,1,1,1,3,6,2,1,1,1,1,1,1,1,1,1,1,2
0.07337496353744775,0.28630874814656493,-0.0553053310664385,1.3747946009344731,-0.5171998069472914,1.1503560198003273,1.072482169965163,1.3055785527473174,1.5492331950130582,-0.2886528311122454,-0.5687831900751905,0.9316288599592448,0.7850151625908544,-0.12024172373467248,2.498639478392359,1.1078101491462133,-0.24106103579929677,2.6055218800349866,-0.7616206719986545,1.3900227611572622,-0.21145358120204893,2.7585493264662686,1.1139780031767639,1.6503069397927341,2.7090979580806454,0.24546284909909824,1.4696486055489633,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.6144386220786311,1.495744147347308,-1.1272118398428062,-0.14969623771302396,-0.05862103817605491,1.3238506818777638,-0.8579210554913606,-0.779698348990494,2.012933956737491,1.1462057575622189,0.7240192020398248,0.44730817972200954,1.3369332248907195,3.6538805818850193,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,3,3
1.4922815432020018,-1.2791110012140368,-0.5139213441457956,1.3747946009344731,-0.5171998069472914,0.7860278398324076,0.5394934445771061,-0.5728345802734872,1.6150310570431565,-0.2886528311122454,-0.3446570807342274,1.2257766479952543,1.1731583484742365,-0.12024172373467248,0.1913882087315343,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,-0.934129784145668,0.6682869041054902,0.31172464418307205,0.6317262300586839,1.1393471126156682,1.5904337086535532,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,1.6452097110066422,1.495744147347308,0.887144691577631,-0.14969623771302396,-0.05862103817605491,0.06550302853041005,-0.8579210554913606,-0.779698348990494,2.012933956737491,-0.8724437069020025,0.7240192020398248,0.44730817972200954,0.19480386887689077,0.3572252345381884,1,1,2,1,1,1,1,4,2,1,1,7,7,2,1,1,1,1,1,1,1,1,1,1,1
-0.8725627562389217,0.8218470834541391,0.025172959690275595,-0.7951514718918303,2.179627757849301,0.15673371079690998,0.927121608495693,-0.5728345802734872,1.564586029486748,-0.2886528311122454,-0.6502835934719045,0.865502613036421,0.7099741466534004,-0.12024172373467248,-0.14936919825632677,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.31868326571034533,-0.10154317610852794,0.31172464418307205,0.2574250178024746,-0.7521758378613592,-0.38742235468410563,-0.3593249004055313,-0.11633928614822256,2.9591679468658008,-0.06869174753820707,-0.6144386220786311,-0.6685635386061802,-1.1272118398428062,-0.14969623771302396,-0.05862103817605491,0.06550302853041005,-0.8579210554913606,1.282547284209001,-0.49678728735878297,-0.8724437069020025,0.8845912809815214,0.1724470928557916,0.19480386887689077,1.2991267623515685,1,1,2,1,1,3,1,1,2,1,1,8,5,2,2,1,3,1,1,1,1,1,1,1,1
